sentence_id,event,causes,bad,result,event_first_index,event_last_index,causes_first_index,causes_last_index,bad_first_index,bad_last_index,result_first_index,result_last_index,sentence_text,answer
170499554,cable,produces,bad,hum,1,1,13,13,14,14,15,15,"This cable , bought to extend the length between turntable and receiver , produces bad hum .",
170563749,movie,generates,negative,nothing,1,1,2,2,7,7,3,3,"This movie generates nothing , positive or negative .",
170713503,It,causes,terrible,pain,0,0,1,1,3,3,4,4,It causes a terrible pain on my feet when trying to ride,
170713507,It,causes,terrible,pain,0,0,1,1,3,3,4,4,It causes a terrible pain on my feet when trying to ride .,
171116315,surface,creates,annoying,swipe,2,2,6,6,15,15,11,11,The uneven surface the gap left creates an un - smooth swipe which is very annoying .,
171116315,gap,creates,annoying,swipe,4,4,6,6,15,15,11,11,The uneven surface the gap left creates an un - smooth swipe which is very annoying .,
171910067,Boetticher,introduces,bad,man,0,0,1,1,4,4,5,5,"Boetticher introduces a sympathetic bad man , Bill Masters ( Lee Marvin ) who had been put in jail twice by the ex - Sheriff ...",
171910067,Boetticher,introduces,bad,Masters,0,0,1,1,4,4,8,8,"Boetticher introduces a sympathetic bad man , Bill Masters ( Lee Marvin ) who had been put in jail twice by the ex - Sheriff ...",
172306576,that,creates,annoying,issues,12,12,13,13,18,18,15,15,"You can change this setting and monkey with the syncing , but that creates other issues that are annoying as well .",
172532816,water,causes,annoying,effect,11,11,16,16,23,23,19,19,"4 stars because when you suck on the mouthpiece , the water "" bubbles "" and causes a singing effect that can be annoying .",
172553709,it,promotes,bad,habit,1,1,3,3,5,5,6,6,But it really promotes the bad habit of pulling .,
172640955,guitar,provides,furious,performance,2,2,17,17,22,22,23,23,"This bass guitar rendition of ' Flight of The Bumblebee ' by Nikolai Rimsky - Korsakov , provides an amazingly passionate and furious performance basically unheard of until now , taking the bass guitar into incredible feats .",
172640955,rendition,provides,furious,performance,3,3,17,17,22,22,23,23,"This bass guitar rendition of ' Flight of The Bumblebee ' by Nikolai Rimsky - Korsakov , provides an amazingly passionate and furious performance basically unheard of until now , taking the bass guitar into incredible feats .",
172640955,Flight,provides,furious,performance,6,6,17,17,22,22,23,23,"This bass guitar rendition of ' Flight of The Bumblebee ' by Nikolai Rimsky - Korsakov , provides an amazingly passionate and furious performance basically unheard of until now , taking the bass guitar into incredible feats .",
173080124,Master,develops,terrible,fear,8,8,24,24,26,26,27,27,"With flashbacks to his privileged childhood , young Master Wayne , as he is called by the butler Alfred ( Michael Caine ) , develops a terrible fear of bats when he falls through the backyard garden into a hidden cave .",
173080124,Wayne,develops,terrible,fear,9,9,24,24,26,26,27,27,"With flashbacks to his privileged childhood , young Master Wayne , as he is called by the butler Alfred ( Michael Caine ) , develops a terrible fear of bats when he falls through the backyard garden into a hidden cave .",
173906282,she,develops,sad,obsession,3,3,4,4,14,14,2,2,"The pathetic obsession she develops over whether Conor will call her is embarrassing and sad , not adorable .",
173986866,"-""Dimmable",causes,annoying,flashing,7,7,10,10,11,11,14,14,"+ Lower heat 

 Cons : 
 -""Dimmable "" feature causes annoying refresh rate flashing 

",
173986866,feature,causes,annoying,flashing,9,9,10,10,11,11,14,14,"+ Lower heat 

 Cons : 
 -""Dimmable "" feature causes annoying refresh rate flashing 

",
174582590,It,produces,annoying,buzz,0,0,1,1,5,5,7,7,It produces a super - annoying vibration buzz .,
174715747,it,produces,bad,glare,6,6,9,9,10,10,11,11,"The downside of that is that it no doubt produces bad glare for traffic ahead of the car , and probably is n't entirely legal .",
174733437,Americanization,creates,angry,men,35,35,38,38,32,32,33,33,"In the midst of his conclusions / suggestions , as another reviewer cites , "" Friedman on terrorism , two years prior to the 9/11 attacks : ` When you combine the angry men that Americanization - globalization creates with the way in which globalization can super - empower people , you have what I believe is the real , immediate national security threat to the United States in the twenty - first century : the Super - Empowered Angry Man ... ' . "" 

",
174733437,globalization,creates,angry,men,37,37,38,38,32,32,33,33,"In the midst of his conclusions / suggestions , as another reviewer cites , "" Friedman on terrorism , two years prior to the 9/11 attacks : ` When you combine the angry men that Americanization - globalization creates with the way in which globalization can super - empower people , you have what I believe is the real , immediate national security threat to the United States in the twenty - first century : the Super - Empowered Angry Man ... ' . "" 

",
174743098,Americanization,creates,angry,men,31,31,34,34,28,28,29,29,"Indeed , when one keeps in mind that this book was written in 1999 , one can see how prophetic he was : "" When you combine the angry men that Americanization - globalization creates with the way in which globalization can super - empower people , you have what I believe is the real , immediate national security threat to the United States today : the Super - Empowered Angry Man .",
174743098,globalization,creates,angry,men,33,33,34,34,28,28,29,29,"Indeed , when one keeps in mind that this book was written in 1999 , one can see how prophetic he was : "" When you combine the angry men that Americanization - globalization creates with the way in which globalization can super - empower people , you have what I believe is the real , immediate national security threat to the United States today : the Super - Empowered Angry Man .",
174911860,it,creates,horrible,pinch,24,24,25,25,27,27,28,28,"SecureFit is bad - Not only does it do little to secure it to your ears ( already secure enough without it ) , it creates a horrible pinch when you try to wear it .",
174926009,grinder,produces,disappointing,results,13,13,14,14,16,16,19,19,"We love our morning coffee , and we use French Press ; this grinder produces very disappointing and inconsistent results .",
175143642,culture,cultivates,stupid,girls,27,27,28,28,29,29,30,30,"With lead single "" Stupid Girls "" P!nk has affirmed in a downright infectious way what many have felt in frustration for the longest time - this culture cultivates stupid girls , and everything about it is despicable .",
175298903,ASUS,provides,bad,service,34,34,35,35,32,32,33,33,"I will make sure to leave a blemish , even if small one , in the BBB and other sites where I may find a way to tell how much of a bad service ASUS provides , terrible and careless towards customers .",
175505990,It,produces,horrible,smell,0,0,2,2,4,4,5,5,"It initially produces a horrible smell that seems quite toxic , it certainly felt that way to my lungs , I would recommend running continuously for 2 or 3 days in a room with no one in it .",
177447341,book,establishes,sad,plight,1,1,2,2,5,5,6,6,"The book establishes Katharine 's sad plight after Arthur 's death , and then skips forward to Henry VII 's death , leaving out such interesting events as the meeting of Henry with Katharine 's sister Juana and her brother - in - law Philip .",
177517855,It,causes,sad,life,0,0,1,1,3,3,6,6,"It causes a sad , sad life but with your understanding you may be able to accept and keep loving instead of giving up and making that person 's life even worse .",
177517855,It,causes,sad,life,0,0,1,1,5,5,6,6,"It causes a sad , sad life but with your understanding you may be able to accept and keep loving instead of giving up and making that person 's life even worse .",
177801880,it,encourages,terrible,writing,14,14,16,16,17,17,18,18,Library if you must .... but I just hate to buy this kind cuz it only encourages terrible writing .,
179303350,he,introduces,sad,cop,2,2,3,3,8,8,11,11,"In it he introduces Gus Murphy , a sad , ex cop now working as a shuttle at a hotel .",
179520213,Katie,starts,horrible,nightmares,3,3,4,4,6,6,7,7,Along the way Katie starts having horrible nightmares which eventually lead her to remember everything of her past .,
179621192,It,creates,annoying,whistle,0,0,1,1,4,4,5,5,It creates a really annoying whistle when blown through .,
179900856,water,causes,bad,issues,8,8,12,12,21,21,17,17,"Now this is a good feature because stagnated water inside bath toys causes mold - mildew related issues which is obviously bad for anyone , let alone a kid !",
180001554,seam,causes,bad,toe,27,27,33,33,36,36,39,39,There is a soft fabric - lined crotch so you can wear these alone if you like but I would not recommend it as there is a seam right in the center that causes some pretty bad camel - toe .,
180293189,this,creates,bad,vibration,23,23,24,24,26,26,27,27,"These cutting wheels all have over - size holes for the mandrel and does not allow the wheel to center properly , so this creates a bad vibration .",
180620503,it,provides,bad,weather,12,12,13,13,18,18,19,19,"Therefore , by setting the codes for counties to the south , it provides additional warning of impending bad weather .",
181094355,which,begins,terrible,tale,16,16,19,19,21,21,22,22,"But this book begins with a friend 's father showing up , as a ghost , which of course begins this terrible tale of murder and freakiness .",
181125815,it,starts,angry,exchange,10,10,17,17,21,21,22,22,"This is the beginning , and as a hook , it is all right , but then starts the animated , angry exchange between Nathaniel and Ashley , lacking reason , and this type of   dialogue between them resurfaces throughout the book repeatedly .",
182212853,wheat,causes,negative,effects,18,18,19,19,21,21,23,23,"Dr. Davis writes clearly and uses case studies , references , and science to support his claim : wheat causes many negative side effects and deleterious health issues such as changes in the brain and blood sugar .",
183322516,she,creates,annoying,characters,12,12,13,13,16,16,17,17,I have yet to encounter one done twice in her books but she creates the most annoying characters ... lol .,
183457860,villain,provides,negative,character,1,1,13,13,16,16,17,17,"The villain Rothbart , though sometimes a bit scary for younger viewers , provides a strong negative character .",
183457860,Rothbart,provides,negative,character,2,2,13,13,16,16,17,17,"The villain Rothbart , though sometimes a bit scary for younger viewers , provides a strong negative character .",
183882617,changes,develops,frustrating,struggle,9,9,11,11,13,13,14,14,"This game is amazing and has thousands of minor changes that develops this frustrating struggle against hunger , fear , and roaming hordes of equally desperate armies .",
184393160,sound,produces,annoying,sound,8,8,18,18,23,23,25,25,"Also , alot of headphones will amplify the sound of the cable rustling against your shirt , which produces a very nasty and annoying thudding sound .",
185072515,thing,generates,horrible,alerts,5,5,6,6,8,8,3,3,"Man , the alerts this thing generates are horrible .",
185480596,It,generates,horrible,noise,0,0,1,1,5,5,7,7,"It generates all kinds of horrible electronic noise , including a high pitched oscillation and in - tempo thunks .",
185614464,filter,produces,annoying,spot,11,11,12,12,14,14,16,16,Whenever the sun is in or nearly in the frame this filter produces an annoying greenish spot to appear on the image .,
185734009,it,creates,boring,something,6,6,7,7,18,18,8,8,When it 's all put together it creates something that s both haunting and amazing - certainly never boring .,
185757274,It,generates,horrible,noise,0,0,1,1,5,5,7,7,"It generates all kinds of horrible electronic noise , including a high pitched oscillation and in - tempo thunks .",
186760336,company,creates,stupid,game,5,5,7,7,12,12,9,9,What is wrong with a company that creates a game either so stupid or with technology so new that the customer had to buy a computer last week to make it work .,
187099568,it,causes,terrible,issues,15,15,16,16,12,12,14,14,"A bit too sweet for me , but the clincher is the terrible digestive issues it causes .",
187488764,what,causes,bad,calls,6,6,11,11,14,14,15,15,"I still have n't figured out what the variable is that causes the ocassional bad calls , but I 'm sure there is one somewhere , maybe the internet speed .",
187746560,one,acquires,bad,habits,10,10,11,11,8,8,9,9,This book aims to reverse many of the bad habits one acquires in law school -- the legalese that served a purpose before you became a lawyer but which handicaps you for the rest of your career if you do n't get deprogrammed .,
187746560,one,acquires,bad,legalese,10,10,11,11,8,8,17,17,This book aims to reverse many of the bad habits one acquires in law school -- the legalese that served a purpose before you became a lawyer but which handicaps you for the rest of your career if you do n't get deprogrammed .,
188026933,Metal,causes,upset,stomach,0,0,1,1,2,2,3,3,Metal causes upset stomach,
188061544,Lancaster,provides,annoying,relief,13,13,14,14,24,24,16,16,"Charles Laughton is brilliant as the ailing , older defense attorney and Elsa Lancaster provides comic relief as his nurse that is miraculously not annoying .",
188336726,digestion,causes,upset,tummy,8,8,9,9,10,10,11,11,"Must be a supervised chew , too much digestion causes upset tummy for little dogs",
188928810,that,generates,negative,reviews,27,27,28,28,32,32,33,33,"Most consumers can not understand the importance of choosing a proper ear flange size to get a tight seal in your ear with this earphone , so that generates a lot of negative reviews .",
189184264,plight,provides,terrible,counterpoint,6,6,19,19,21,21,22,22,Throughout the   period covered the plight of Black Americans is perhaps the most pitiful of   all and provides a terrible counterpoint to the growth of prosperity   enjoyed by part at least of all other ethnic groups .,
189184264,Americans,provides,terrible,counterpoint,9,9,19,19,21,21,22,22,Throughout the   period covered the plight of Black Americans is perhaps the most pitiful of   all and provides a terrible counterpoint to the growth of prosperity   enjoyed by part at least of all other ethnic groups .,
189234433,It,creates,annoying,situation,0,0,1,1,3,3,4,4,It creates an annoying situation .,
190025251,HP,provides,bad,service,0,0,1,1,3,3,5,5,HP provides extremely bad customer service !,
190025254,HP,provides,bad,service,0,0,1,1,3,3,5,5,HP provides extremely bad customer service !,
190580964,Fios,starts,annoying,noise,2,2,5,5,7,7,9,9,"When your Fios backup unit starts that annoying chirping noise , you know its time to replace the battery .",
190580964,backup,starts,annoying,noise,3,3,5,5,7,7,9,9,"When your Fios backup unit starts that annoying chirping noise , you know its time to replace the battery .",
190580964,unit,starts,annoying,noise,4,4,5,5,7,7,9,9,"When your Fios backup unit starts that annoying chirping noise , you know its time to replace the battery .",
190976384,which,causes,terrible,stench,19,19,20,20,22,22,23,23,So Max of course picks on him and John throws one of his dead fishes into Max 's car which causes a terrible stench .,
191167421,things,creates,bad,levels,3,3,5,5,8,8,11,11,One of the things that creates high ( bad ) insulin levels is high blood glucose levels .,
191232706,It,creates,sad,look,0,0,1,1,5,5,6,6,It creates a unique and sad look at an ugly time in our country 's history .,
191330104,if,creates,bad,guys,2,2,6,6,15,15,16,16,"The what if goes further and creates a scenario , not of good guys and bad guys , but of situations .",
191989304,he,creates,miserable,existence,38,38,39,39,33,33,36,36,"I can accept that a pedophile can really love his victim or nymphet , but I can not believe that he would , if this love exists , allow her to live a miserable and hopeless existence that he creates with deception ( for example , the reasons he gives to Lolita not to reveal the situation to anyone ) .",
192193744,battery,yields,horrible,sound,3,3,4,4,6,6,8,8,A brand new battery yields a horrible pweeping sound as the little blue LED flashes to signify low power .,
192352674,printer,produces,horrible,quality,1,1,2,2,3,3,5,5,This printer produces horrible print quality despite trying every adjustment the book .,
192708003,He,causes,horrible,sores,0,0,6,6,7,7,9,9,He begins to overgroom himself & causes horrible open sores as a result .,
192737024,it,creates,bad,glare,14,14,15,15,17,17,18,18,"I 've covered up all but 3 out of 14 with electrical tape because it creates a bad glare off the lid and my Betta was freaking out 
",
193336643,abuse,causes,terrible,damage,19,19,20,20,15,15,16,16,"Throughout most of his book , Nabokov seems to be strangely   blind to the terrible damage that sexual abuse causes in children , though he must be given credit for Humbert 's anguished confession of "" terrible evil "" toward the end of the novel .",
193343794,abuse,causes,terrible,damage,19,19,20,20,15,15,16,16,"Throughout most of his book , Nabokov seems to be strangely   blind to the terrible damage that sexual abuse causes in children , though he must be given credit for Humbert 's anguished confession of "" terrible evil "" toward the end of the novel .",
193687758,it,introduces,terrible,noise,8,8,9,9,10,10,12,12,"However , especially when using component video , it introduces terrible video noise .",
193877362,Theft,creates,negative,externality,0,0,6,6,8,8,9,9,Theft of public IC in offshoring creates a negative externality in economics that is nearly identical to the crime which is pollution of public resources penalized in environmental regulation laws .,
193877362,IC,creates,negative,externality,3,3,6,6,8,8,9,9,Theft of public IC in offshoring creates a negative externality in economics that is nearly identical to the crime which is pollution of public resources penalized in environmental regulation laws .,
194603565,It,causes,bad,chafing,3,3,32,32,33,33,34,34,"1 ) . It streches quite a bit soI have to constantly tighten it on my girl ; 2 ) . As she walks , the buckle shifts underneath her armpit and causes bad chafing !",
194603565,buckle,causes,bad,chafing,26,26,32,32,33,33,34,34,"1 ) . It streches quite a bit soI have to constantly tighten it on my girl ; 2 ) . As she walks , the buckle shifts underneath her armpit and causes bad chafing !",
194815525,Lovecraft,begins,horrible,story,2,2,4,4,14,14,12,12,"A typical Lovecraft piece begins with a narrator hesitantly reporting ' a story too horrible to tell , ' ends with the same party found unconscious and semi - amnesiac by well - meaning strangers far from the climatic scene of trauma , and features the appearance , usually towards the middle , of at least one group of degenerate ' natives ' babbling in an alien tongue and leaping naked around a fire .",
194815525,piece,begins,horrible,story,3,3,4,4,14,14,12,12,"A typical Lovecraft piece begins with a narrator hesitantly reporting ' a story too horrible to tell , ' ends with the same party found unconscious and semi - amnesiac by well - meaning strangers far from the climatic scene of trauma , and features the appearance , usually towards the middle , of at least one group of degenerate ' natives ' babbling in an alien tongue and leaping naked around a fire .",
195063401,government,begets,bad,policy,4,4,5,5,6,6,7,7,"Of course , bad government begets bad policy : the authors tell us how China uses its powers of censorship to block dissent and publishes propaganda that cultivates a virulent form of nationalism .",
195222022,It,produces,annoying,sound,0,0,1,1,9,9,5,5,It produces a vibrating humming sound that is n't annoying compared to some other compressors .,
195316034,book,promotes,negative,ideas,10,10,11,11,14,14,15,15,"Someone Like You is an easy read , but the book promotes so many negative ideas about women that I found it hard to enjoy it .",
195431578,meal,provides,bad,fat,28,28,30,30,32,32,33,33,"The loud noise helps wake my brain up I think , yea , well what ever works ... its good for lowering cholesterol in that it uses one meal that provides ZERO bad fat to the diet , that is if you do n't drink coffee with CREAM(ER ) , toast with BUTTER , eggs cooked in GREASE .",
197950408,standards,produces,horrible,quality,2,2,10,10,12,12,16,16,"Maybe my standards are too high , but this thing produces absolutely horrible , unwatchable picture quality .",
198127074,unit,generates,bad,feedback,6,6,7,7,10,10,11,11,My experience has been that the unit generates some pretty bad feedback through the stereo unit,
198127077,unit,generates,bad,feedback,6,6,7,7,10,10,11,11,My experience has been that the unit generates some pretty bad feedback through the stereo unit .,
198578842,which,causes,terrible,creasing,35,35,36,36,37,37,38,38,"When you buy a split toe , the missing space in the middle of the tree is not pushing against the shoe and therefore the sides of the shoes stretch but the middle does not which causes terrible creasing .",
198661464,it,provides,annoying,list,38,38,39,39,47,47,41,41,"I just wish this edition were on par with CI 's writing : it abounds with printing errors ( worst being the repetition of two pages instead of the new pages that should be there ) , and it provides no list of contents , which is annoying .",
198818670,,generates,negative,reviews,0,0,6,6,7,7,8,8,"

 Island in the Sun often generates negative reviews , but it is , contrary to myth , an exceptional motion picture .",
198818670,Island,generates,negative,reviews,1,1,6,6,7,7,8,8,"

 Island in the Sun often generates negative reviews , but it is , contrary to myth , an exceptional motion picture .",
198861150,it,affects,unlucky,neighborhood,24,24,25,25,28,28,29,29,"There is a supernatural element but he does nt spend too much time on that aspect of it , just the aftermath and how it affects this particularly unlucky neighborhood .",
198862580,case,creates,bad,impressions,9,9,11,11,15,15,16,16,"

 Advice to the manufacturer - fix the flimsy case that creates so many initial bad impressions and you 'll have a great product that does n't take warming up to .",
198884294,It,produces,negative,bit,0,0,1,1,5,5,7,7,"It produces a consistently sharp negative rake bit MOST of the time , that wo n't cut anything .",
198975370,it,causes,upset,stomach,9,9,10,10,15,15,16,16,The only downside ( for them ) is that it causes a bit of an upset stomach later on .,
199364195,meat,produces,bad,products,21,21,23,23,29,29,26,26,"He counters the high protein / low carb ( e.g. Adkins - type ) diets , by saying that the high meat content produces excessive inflammatory products that are bad for you in the long run , and possibly disastrous for diabetics , even in the initial phase .",
199364195,content,produces,bad,products,22,22,23,23,29,29,26,26,"He counters the high protein / low carb ( e.g. Adkins - type ) diets , by saying that the high meat content produces excessive inflammatory products that are bad for you in the long run , and possibly disastrous for diabetics , even in the initial phase .",
199417066,Intermatic,Provides,Terrible,Support,0,0,1,1,2,2,3,3,Intermatic Provides Terrible Support ! !,
199678434,screen,causes,bad,glare,3,3,12,12,13,13,14,14,"However , the screen protector makes the stylus difficult to use and causes bad glare .",
199678434,protector,causes,bad,glare,4,4,12,12,13,13,14,14,"However , the screen protector makes the stylus difficult to use and causes bad glare .",
199798919,LED,produces,terrible,quality,1,1,3,3,4,4,5,5,This LED lamp produces terrible quality light that flickers / strobes 120 times a second .,
199798919,lamp,produces,terrible,quality,2,2,3,3,4,4,5,5,This LED lamp produces terrible quality light that flickers / strobes 120 times a second .,
199885469,way,creates,frustrating,points,18,18,24,24,27,27,29,29,"Destiny tells an original story with all the gameplay feel of a Halo title ... unfortunately , the way the online system was implemented creates some very frustrating pain points that make it hard to get through .",
200063968,finish,causes,bad,distortion,1,1,2,2,9,9,4,4,The finish causes light distortion that can be pretty bad with anything involving white or bright backgrounds .,
200506725,which,creates,annoying,delay,8,8,9,9,12,12,13,13,"This one is slow compared to most , which creates a really annoying delay .",
200996269,star,develops,bad,habit,8,8,12,12,14,14,15,15,The first form is that of co - star Thandie Newton who develops a bad habit of repelling the viewer .,
200996269,Newton,develops,bad,habit,10,10,12,12,14,14,15,15,The first form is that of co - star Thandie Newton who develops a bad habit of repelling the viewer .,
201184163,design,creates,horrible,mess,2,2,3,3,5,5,6,6,The new design creates a horrible mess !,
201384116,Ben,develops,frustrating,game,15,15,23,23,25,25,26,26,"And of course , because of his past and a father that screwed around , Ben is really sensitive to any impropriety and develops a frustrating game of back and forth that makes not only Honey but the reader want to SLAP . HIS . FACE .",
202632089,It,creates,bad,streaks,0,0,2,2,7,7,8,8,"It just creates various visual abberations ( bad streaks and pixelation ) and audio drop - outs , which may or may not be evident except to the discerning enthusiast .",
202675764,computer,creates,bad,noise,7,7,9,9,10,10,11,11,"Also controls computer power supply on one computer that creates bad noise in my ham equipment , so can switch on / off without unplugging supply .",
202701870,adapter,generates,terrible,hash,1,1,2,2,3,3,7,7,"This adapter generates terrible radio frequency "" hash "" on it 's output power leads and makes radio reception all but impossible .",
202923784,That,starts,bad,day,0,0,2,2,5,5,6,6,That just starts a really bad day for the new constable .,
203182751,it,creates,annoying,rings,6,6,12,12,13,13,16,16,"It 's not just uneven , it has a prism effect and creates annoying , colored rings of light .",
203197141,impulsive,creates,annoying,moments,2,2,12,12,14,14,15,15,"Alana is impulsive and has the tendency to be immature , which creates some annoying moments .",
203664879,Wiesel,begins,terrible,education,1,1,2,2,4,4,5,5,Elie Wiesel begins this terrible education with Night .,
203752442,it,introduces,bad,guy,7,7,8,8,11,11,12,12,"Rebel is their end game , and it introduces a new bad guy in addition to HARC , just to make things interesting ( as if things were n't interesting enough ) .",
204189386,Chinaski,develops,terrible,case,8,8,9,9,11,11,12,12,"In addition , as an early adolescent , Chinaski develops a terrible case of acne which exacerbates his tendency to aloneness as well as his anger and rebeliousness .",
204403991,It,provides,bad,outcomes,0,0,1,1,11,11,7,7,It provides real world situation and great outcomes ( good & bad ) .,
204910779,saga,introduces,annoying,villains,1,1,2,2,9,9,10,10,"The saga introduces Frieza , one of the most annoying villains of all time .",
205025633,which,causes,terrible,dilemma,17,17,18,18,20,20,22,22,None of the pre - punched holes are within an inch of where they need to be which causes a terrible installing dilemma .,
205113002,it,creates,frustrating,experience,12,12,13,13,15,15,20,20,"Annoyingly , here you 'll often hear silence between the tracks and it creates a frustrating disjointed "" concert "" experience .",
205721671,level,creates,sad,atmosphere,1,1,3,3,5,5,8,8,"The level design creates a sad , oppressive atmosphere .",
205721671,design,creates,sad,atmosphere,2,2,3,3,5,5,8,8,"The level design creates a sad , oppressive atmosphere .",
205731292,which,creates,annoying,sound,13,13,14,14,17,17,19,19,Sound is great when the right side of the headphones does n't vibrate which creates a really annoying buzzing sound when the bass is deep .,
205739023,it,develops,horrible,stench,4,4,5,5,7,7,8,8,Velcro wears out or it develops a horrible stench with time .,
205889839,it,produces,bad,effects,1,1,2,2,4,4,5,5,If it produces any bad effects I would ask my doctor about the product ( take it with you ) and let him give you an expert 's opinion .,
205941509,book,provides,sad,opportunity,1,1,13,13,17,17,21,21,"The book is an excellent work of non - fiction , and also provides a fantastic , sad , and scary opportunity for self - reflection .",
207068975,which,causes,negative,reviews,22,22,23,23,24,24,25,25,"The problem is , the way I see it anyway , people tend to label an artist with the wrong style , which causes negative reviews here and through any media availabe ( newspapers and magazines included ) .",
207621439,she,creates,annoying,ladies,3,3,4,4,17,17,2,2,And the ladies she creates are relatable and fun and dare I say this not at all annoying .,
208281198,tragedy,creates,negative,energy,4,4,5,5,8,8,9,9,It validates that every tragedy creates positive and negative energy .,
208861848,He,creates,sad,music,0,0,1,1,5,5,12,12,"He creates beautiful , sometimes sad , sometimes blissful , orchestral electronic music that gets into your headspace and takes you places .",
208914216,He,creates,heartbreaking,characters,0,0,1,1,6,6,7,7,"He creates interesting , believable and heartbreaking characters .",
209138670,which,causes,annoying,rise,27,27,28,28,30,30,31,31,"When I sleep on my side it is a bit less comfortable since I put one hand under the pillow when I sleep in that position , which causes an annoying rise in the pillow .",
209220126,It,provides,bad,guys,0,0,1,1,9,9,10,10,It provides a believable cast ( good guys and bad guys ) without any star power getting in the way .,
209523625,Mineral,Creates,Negative,Process,0,0,4,4,6,6,8,8,"Mineral Ball Filter : Creates A Negative Ion Process So Your Skin Absorbs Nutrients 
",
209523625,Ball,Creates,Negative,Process,1,1,4,4,6,6,8,8,"Mineral Ball Filter : Creates A Negative Ion Process So Your Skin Absorbs Nutrients 
",
209523625,Filter,Creates,Negative,Process,2,2,4,4,6,6,8,8,"Mineral Ball Filter : Creates A Negative Ion Process So Your Skin Absorbs Nutrients 
",
209882139,Americanization,creates,angry,men,8,8,11,11,5,5,6,6,""" When you combine the angry men that Americanization - globalization creates with the way in which globalization can super - empower people , you have what I believe is the real , immediate national security threat to the United States in the twenty - first century : the Super - Empowered Angry Man ... "" 

",
209882139,globalization,creates,angry,men,10,10,11,11,5,5,6,6,""" When you combine the angry men that Americanization - globalization creates with the way in which globalization can super - empower people , you have what I believe is the real , immediate national security threat to the United States in the twenty - first century : the Super - Empowered Angry Man ... "" 

",
209908641,which,starts,bad,things,7,7,8,8,13,13,14,14,"Kait freaks out and calls Ariel , which starts a snowball effect of bad things .",
210164363,Lil,creates,annoying,beats,0,0,3,3,6,6,7,7,"Lil Jon often creates senseless , annoying beats , but here he has one filled with a certain electrifying energy .",
210164363,Jon,creates,annoying,beats,1,1,3,3,6,6,7,7,"Lil Jon often creates senseless , annoying beats , but here he has one filled with a certain electrifying energy .",
210436385,illumination,creates,annoying,glow,1,1,10,10,12,12,13,13,The illumination makes it harder to view your target and creates an annoying glow inside the scope 's tube .,
210488110,screen,causes,annoying,effect,2,2,41,41,48,48,44,44,"The enclosed screen protector is durable , masks fingerprints , diffuses ambient light , reduces glare , but also clarity , especially of the crispiest screens , due to the finish and the increasing accumulation of the invisible fingerprints , and causes the rainbow effect that might be annoying .",
210488110,protector,causes,annoying,effect,3,3,41,41,48,48,44,44,"The enclosed screen protector is durable , masks fingerprints , diffuses ambient light , reduces glare , but also clarity , especially of the crispiest screens , due to the finish and the increasing accumulation of the invisible fingerprints , and causes the rainbow effect that might be annoying .",
210571278,Francie,provides,sad,description,0,0,1,1,3,3,7,7,"Francie provides a sad , but moving description of life as she knows it and the tragedy and fortune that befalls her and her family .",
210720752,Intec,produces,bad,products,4,4,6,6,9,9,10,10,"In my experience , Intec consistently produces substandard or bad products and is not trustworthy .",
210907678,she,develops,bad,habits,16,16,17,17,19,19,21,21,I just got a bigger dog and going to buy a bigger one for her before she develops any bad walking habits as my other dog did,
211914666,she,introduces,annoying,character,10,10,11,11,17,17,9,9,Speaking of annoying characters : pretty much every new character she introduces in this book is also annoying and has no redeeming qualities and really nothing to add to the story .,
212044705,I,causes,bad,tastes,0,0,16,16,18,18,19,19,I do n't want to cause a panic but something leaches out of this product and causes a bad tastes to ie cookies .,
212044705,something,causes,bad,tastes,9,9,16,16,18,18,19,19,I do n't want to cause a panic but something leaches out of this product and causes a bad tastes to ie cookies .,
212390414,approach,yields,bad,poetry,1,1,2,2,3,3,4,4,This approach yields bad poetry * and * lousy philosophy .,
212626138,Happauge,provides,horrible,software,22,22,23,23,19,19,20,20,"With Windows 7 , the Media Center / Operating system recognizes the tuner without the need to use the horrible software that Happauge provides and makes this product much more worthwhile .",
212650558,it,creates,horrible,effect,7,7,8,8,10,10,12,12,"Also regarding the front plastic element , it creates a horrible rainbow effect over the image .",
212741973,beauty,affects,terrible,things,36,36,37,37,41,41,42,42,"Fire can choose to use her mental ability or , as has been the rule for most of her life so far , not to use it , but she has no control over how her beauty affects others -- the terrible things it makes them want to do or attempt to do , the danger it brings her and also them , the shame it brings them afterward ( if they have n't been killed to protect Fire ) , their fear at her mere presence .",
212997650,plastic,creates,terrible,arch,10,10,14,14,16,16,17,17,1 . Although it Fits in the sleeve ... the plastic film covering it creates this terrible arch away from the iphone screen ... making it almost useless to use .,
212997650,film,creates,terrible,arch,11,11,14,14,16,16,17,17,1 . Although it Fits in the sleeve ... the plastic film covering it creates this terrible arch away from the iphone screen ... making it almost useless to use .,
213411554,worker,provides,bad,advice,4,4,11,11,16,16,12,12,"His carefree video store worker pal Randal ( Jeff Anderson ) provides advice , good or bad , and comic relief to try and brighten Dante 's day .",
213411554,pal,provides,bad,advice,5,5,11,11,16,16,12,12,"His carefree video store worker pal Randal ( Jeff Anderson ) provides advice , good or bad , and comic relief to try and brighten Dante 's day .",
